bin,exam_exercise,animal,consult_idx,line,categories,n_categories
69e7731eaaba882197212031,EX2,Mochi,0,"Cuisson riz/poulet : cuire à l'eau (deux fois plus de temps que les humains), ou cuire à l'auto-cuiseur à riz mode Sushi",cuisson,1
69e7736136566621a8d7a1d7,EX1,Isopp,0,Royal canin satiety pour diminuer la sensation de faim (même quantité mais plus de protéine et densité énergétique plus faible),satiete_appetit,1
69e7736136566621a8d7a1d7,EX1,Isopp,0,Royal canin neutered faible densité énergétique mais aussi plus faible en protéine donc sensation de faim non diminué,satiete_appetit,1
69e7736136566621a8d7a1d7,EX1,Isopp,0,transition alimentaire sur 6 jours pour éviter les diarrhées,transition_alimentaire;interdits_aliments,2
69e7736136566621a8d7a1d7,EX1,Isopp,0,augmenter l'activité physique si possible mais pas juste après les repas,activite_physique,1
69e7736136566621a8d7a1d7,EX1,Isopp,0,Faire un suivi de poids et avoir l'objectif qu'il fasse environ 25kg reprendre rendez vous d'ici la pour réadapter la ration,suivi_poids_et_clinique,1
69e7736136566621a8d7a1d7,EX2,Mochi,0,peut remplacer le colin par du poule,,0
69e7736136566621a8d7a1d7,EX2,Mochi,0,peut remplacer haricot par des courgettes,,0
69e7736136566621a8d7a1d7,EX2,Mochi,0,cuire les aliments à la vapeur pour conserver les propriétés,cuisson,1
69e7736136566621a8d7a1d7,EX2,Mochi,0,servir entre 27 et 30 degrés,,0
69e7736136566621a8d7a1d7,EX2,Mochi,0,haricot soit en boite de conserve soit frais avec du sel,,0
69e7736136566621a8d7a1d7,EX2,Mochi,0,si avant croquette faire une transition sur 6j,transition_alimentaire,1
69e7736136566621a8d7a1d7,EX2,Mochi,0,(quantité de colin semble élevé et quantité de haricot semble faible ?),,0
69e77382aaba8821972121d2,EX1,Isopp,0,"Réaliser une transition alimentaire sur 6 jours entre l'ancien aliment et le nouveau : 2 jours avec 75% de l'ancien aliment et 25% du nouveau, 2 jours à 50%-50% et 2 jours avec 25% de l'ancien aliment et 75% du nouveau",transition_alimentaire,1
69e77382aaba8821972121d2,EX1,Isopp,0,Possibilité de rajouter des courgettes ou des haricots vert (bouillis sans ajout de sel) à l'alimentation si le chien a faim,cuisson,1
69e77382aaba8821972121d2,EX1,Isopp,0,Possibilité de cacher les croquettes dans des jeux (types tapis de fouilles) afin de ralentir l'ingestion du chien et que la sensation de satiété se mette en place,activite_physique;enrichissement_environnement;satiete_appetit,3
69e77382aaba8821972121d2,EX2,Mochi,0,Bien cuire le poisson sans rien y ajouter,cuisson,1
69e77382aaba8821972121d2,EX2,Mochi,0,Faire bien cuire le riz (à l'autocuiseur en mode sushi),cuisson,1
69e77382aaba8821972121d2,EX2,Mochi,0,Faire cuire les haricots sans rien y ajouter,cuisson,1
69e77382aaba8821972121d2,EX2,Mochi,0,Ajouter les vitamines et vit'i5 après que tout ait été mélangé et cuit,cuisson;ordre_ingredients;complementation_cmv,3
69e77382aaba8821972121d2,EX2,Mochi,0,Attendre que la ration refroidisse avant de la donner au chat,,0
69e773ad856a68218958f272,EX1,Isopp,0,Nouvelle ration qui devrait davantage rassasier Isopptout en étant moins dense énergetiquement cela devrait lui permettre de perdrfe du poids,transition_alimentaire;satiete_appetit;justification_clinique,3
69e773ad856a68218958f272,EX2,Mochi,0,Cuire le riz et le poisson à l'eau ou cuiseur à riz,cuisson,1
69e773ad856a68218958f27a,EX1,Isopp,0,Il faut réaliser une transition alimentaire avec la nouvelle ration virbac (densité énergétique plus faible et plus riche en protéine),transition_alimentaire,1
69e773ad856a68218958f27a,EX1,Isopp,0,Il faudrait aussi diviser la prise de repas et faire un suivi du poids (avec éventuellement une visite à la clinique d'ici 1 mois),suivi_poids_et_clinique,1
69e773ad856a68218958f27a,EX1,Isopp,0,Il serait intéressant d'utiliser une gamelle antiglouton ou tapis de fouille,distribution_repas;enrichissement_environnement,2
69e773ad856a68218958f27a,EX1,Isopp,0,"Si cela est possible il faudrait aussi que Isopp soit plus actif, pour cela augmenter le nombre de sortie et/ou la durée",activite_physique,1
69e773ad856a68218958f27a,EX2,Mochi,0,"Cuire le colin, le riz et les courgettes à l'eau",cuisson,1
69e773ad856a68218958f27a,EX2,Mochi,0,Cuire le riz deux fois plus longtemps que temps pour humain,cuisson,1
69e773ad856a68218958f27a,EX2,Mochi,0,Il faut réaliser une transition alimentaire et faire un suivi du poids,transition_alimentaire;suivi_poids_et_clinique,2
69e773ad856a68218958f27a,EX2,Mochi,0,Divisée la prise de repas,,0
69e773ae36566621a8d7a377,EX1,Isopp,0,effectuer un suivi de perte de poids de Isopp,suivi_poids_et_clinique;objectif_poids,2
69e773ae36566621a8d7a377,EX1,Isopp,0,effectuer une transition alimentaire de deux semaines,transition_alimentaire,1
69e773ae36566621a8d7a377,EX1,Isopp,0,distribuer plusieurs repas pour améliorer la satiété,distribution_repas;satiete_appetit,2
69e773ae36566621a8d7a377,EX2,Mochi,0,"faire cuire le riz et les haricots à la vapeur (2 fois plus de temps que pour les humains pour le riz), mettre l'huile et le CMV à la fin (ne pas les cuire)",cuisson;complementation_cmv,2
69e773ae36566621a8d7a377,EX2,Mochi,0,distribuer plusieurs petits repas,distribution_repas,1
69e773ae36566621a8d7a377,EX2,Mochi,0,effectuer une transition alimentaire d'au moins 2 semaines si Mochi mangeait des croquettes auparavant,transition_alimentaire,1
69e773ae36566621a8d7a377,EX2,Mochi,0,effectuer un suivi de Mochi,suivi_poids_et_clinique,1
69e773b3856a68218958f2dd,EX1,Isopp,0,Alimentation a donner en 2 repas par jour avec des jeux ludique pour le chien pour favoriser la consommation,distribution_repas;activite_physique,2
69e773b3856a68218958f2dd,EX1,Isopp,0,Donner en deux fois 137g (ration equilibre),distribution_repas,1
69e773b3856a68218958f2dd,EX1,Isopp,0,Favoriser des marches en meme temps pour permettre la perte de poids (2-3h d'activite par jour),activite_physique;objectif_poids,2
69e773b3856a68218958f2dd,EX1,Isopp,0,"Si presence d'autres chien favoriser la consomation d'aliment ensemble, espece sociale",,0
69e773b3856a68218958f2dd,EX2,Mochi,0,Cuir le riz (2 fois cuisson humaine),cuisson,1
69e773b3856a68218958f2dd,EX2,Mochi,0,Rajouter huile et vitamines/mineraux apres la cuisson de riz et poisson,cuisson;complementation_cmv,2
69e773b3856a68218958f2dd,EX2,Mochi,0,"Donner l'aliment avec de l'eau a cote, favoriser hydratation",hydratation_eau,1
69e773b3856a68218958f2dd,EX2,Mochi,0,"A donner en plusieurs fois, petits repas pour le chat (6-8 fois par jour)",distribution_repas,1
69e773b3856a68218958f2dd,EX2,Mochi,0,A donner la ration menagere avec des jeux ludiques pour aider la prise alimentaire,distribution_repas;activite_physique,2
69e773b6aaba882197212355,EX1,Isopp,0,transition alimentaire sur 6 jours,transition_alimentaire,1
69e773b6aaba882197212355,EX1,Isopp,0,possibilité de prise sociale (dans la main),aspects_sociaux,1
69e773b6aaba882197212355,EX1,Isopp,0,croquettes à mettre dans une gamelle antiglouton ou jeux,distribution_repas;activite_physique,2
69e773b6aaba882197212355,EX1,Isopp,0,séparer la ration en deux repas (matin soir) ou trois,distribution_repas,1
69e773b6aaba882197212355,EX1,Isopp,0,essayer de sortir un peu plus et de le stimuler,,0
69e773b6aaba882197212355,EX2,Mochi,0,faire cuire le riz et les haricots à l'eau,cuisson,1
69e773b6aaba882197212355,EX2,Mochi,0,faire cuire le colin,cuisson,1
69e773b6aaba882197212355,EX2,Mochi,0,ajoutez ensuite huile de colza et Vt'i5,,0
69e773b6aaba882197212355,EX2,Mochi,0,transition alimentaire sur 6 jours,transition_alimentaire,1
69e773b6aaba882197212355,EX2,Mochi,0,possibilité de prise sociale (à la main),aspects_sociaux,1
69e773b8856a68218958f303,EX1,Isopp,0,Passage à une alimentation mixte : 1 boîte de pâtée (Royal Canin Neutered Adult humide)+ 145g de croquettes (Royal Canin Satiety),,0
69e773b8856a68218958f303,EX1,Isopp,0,Transition alimentaire en 6 jours :,transition_alimentaire,1
69e773b8856a68218958f303,EX1,Isopp,0,J1 et J2 : donner 75% de l'ancien aliment + 25% du nouveau,transition_alimentaire,1
69e773b8856a68218958f303,EX1,Isopp,0,J3 et J4 : donner 50% de l'ancien aliment + 50% du nouveau,transition_alimentaire,1
69e773b8856a68218958f303,EX1,Isopp,0,J5 et J6 : donner 25% de l'ancien aliment + 75% du nouveau,transition_alimentaire,1
69e773b8856a68218958f303,EX1,Isopp,0,Toujours veiller à laisser de l'eau accessible et à volonté,,0
69e773b8856a68218958f303,EX1,Isopp,0,"Nourrir Isopp 2 fois par jour à distance des activités sportives et balades, si possible dans une gamelle anti-glouton ou autre support visant à ralentir la prise alimentaire",distribution_repas;activite_physique,2
69e773b8856a68218958f303,EX1,Isopp,0,Surveiller régulièrement le poids (1 fois par semaine),,0
69e773b8856a68218958f303,EX1,Isopp,0,Proposer des activités physiques et/ou des temps de jeu à Isopp,activite_physique,1
69e773ba856a68218958f315,EX1,Isopp,0,Conseils nutritionnels :,,0
69e773ba856a68218958f315,EX1,Isopp,0,donner la ration en plusieurs fois (3 repas par jour),distribution_repas,1
69e773ba856a68218958f315,EX1,Isopp,0,transition alimentaire sur 6 jours,transition_alimentaire,1
69e773ba856a68218958f315,EX1,Isopp,0,suivi du poids (peser toutes les 2 semaines),suivi_poids_et_clinique,1
69e773ba856a68218958f315,EX1,Isopp,0,enrichissements,,0
69e773ba856a68218958f315,EX2,Mochi,0,Conseils nutritionnels :,,0
69e773ba856a68218958f315,EX2,Mochi,0,cuire le colin et le riz à l'eau (cuire du riz deux fois plus qu'en humaine),cuisson,1
69e773ba856a68218958f315,EX2,Mochi,0,ajouter l'huile et le Vit'i5 orange après,complementation_cmv,1
69e773ba856a68218958f315,EX2,Mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e773ba856a68218958f315,EX2,Mochi,0,Donner le repas en plusieurs fois,distribution_repas,1
69e773ba856a68218958f315,EX2,Mochi,0,Suivi du poids : peser Moshi toutes les 2 semaines,suivi_poids_et_clinique,1
69e773ba856a68218958f315,EX2,Mochi,0,enrichissements,,0
69e773d636566621a8d7a4b3,EX1,Isopp,0,Changement de la ration alimentaire : 250 g/jour de croquettes Virbac,,0
69e773d636566621a8d7a4b3,EX1,Isopp,0,Moins de croquettes mais plus de proteines qui a une action sur la satiete,satiete_appetit,1
69e773d636566621a8d7a4b3,EX1,Isopp,0,"Chien inactif, il peut être interessant de mettre en place des activites en cachant des croquettes dans des jouets",activite_physique,1
69e773d6856a68218958f3b5,EX1,Isopp,0,Transition alimentaire en 6j (75/25 ; 50/50 ; 25/75),transition_alimentaire,1
69e773d6856a68218958f3b5,EX1,Isopp,0,Gamelle anti-glouton,distribution_repas,1
69e773d6856a68218958f3b5,EX1,Isopp,0,ration diviser en deux repas dans la journée,distribution_repas,1
69e773d6856a68218958f3b5,EX1,Isopp,0,Suivre le poids régulièrement (tous les 1-2 jours),suivi_poids_et_clinique,1
69e773d6856a68218958f3b5,EX1,Isopp,0,Faire plus d'activités,activite_physique,1
69e773d6856a68218958f3b5,EX2,Mochi,0,peser le riz et le colin avant cuisson,cuisson;suivi_poids_et_clinique;ordre_ingredients,3
69e773d6856a68218958f3b5,EX2,Mochi,0,cuir le riz blanc et le colin à l'eau pendant deux fois plus de temps que pour un humain,cuisson,1
69e773d6856a68218958f3b5,EX2,Mochi,0,transition alimentaire en 6 jours,transition_alimentaire,1
69e773d6856a68218958f3b5,EX2,Mochi,0,diviser la ration en deux repas par jours,distribution_repas,1
69e773d6856a68218958f3b5,EX2,Mochi,0,suivre le poids,suivi_poids_et_clinique,1
69e773db856a68218958f3cc,EX1,Isopp,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e773db856a68218958f3cc,EX1,Isopp,0,Possibilité de cacher les croquettes dans des jeux (kong par exemple),activite_physique;enrichissement_environnement,2
69e773db856a68218958f3cc,EX1,Isopp,0,Gamelle anti glouton pour manger plus lentement et améliorer la satiété,distribution_repas;satiete_appetit,2
69e773db856a68218958f3cc,EX1,Isopp,0,Essayer de faire 1h de ballade tranquille par jour,,0
69e773db856a68218958f3cc,EX2,Mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e773db856a68218958f3cc,EX2,Mochi,0,Cuisson vapeur pour tout les aliments. Pour le riz prévoir de doubler le temps de cuisson par rapport à l’habituel (ce qui est marqué sur le paquet),cuisson,1
69e773e1856a68218958f3ea,EX1,Isopp,0,"Afin de faire perdre du poids à votre chien, je vous propose de passer à un aliment complet humide (moins dense énergétiquement)",transition_alimentaire,1
69e773e1856a68218958f3ea,EX1,Isopp,0,"Ainsi votre chien mangera beaucoup plus en quantité, aura donc moins faim et prendra moins de poids (couverture énergétique de 100% pour cette ration contre 158% pour la ration précédente)",,0
69e773e1856a68218958f3ea,EX1,Isopp,0,"Attention à la transition alimentaire: à effectuer sur 6 jours avec 2 jours à 75% ancien aliment/25%nouvel aliment, puis 2 jours à 50/50 et enfin 2 jours à 25%/75%",transition_alimentaire,1
69e773e1856a68218958f3ea,EX1,Isopp,0,"Veuillez suivre régulièrement le poids de l'animal, afin d'être sûr qu'il ne tombe pas dans l'anorexie",suivi_poids_et_clinique,1
69e773e1856a68218958f3ea,EX2,Mochi,0,"Je vous propose cette ration ménagère, avec les 5 sources essentiels (protéines,minéraux,énergie,fibres et lipides)",complementation_cmv,1
69e773e1856a68218958f3ea,EX2,Mochi,0,Attention à la cuisson du riz: bien cuit pour faciliter la digestibilité,cuisson,1
69e773e1856a68218958f3ea,EX2,Mochi,0,Ajouter l'huile de colza et le Vit'i5 seulement après la cuisson,cuisson;complementation_cmv,2
69e773e1856a68218958f3ea,EX2,Mochi,0,"Pensez à mettre cette alimentation au maximum sous forme de jeu et penser à faire une transition alimentaire entre la ration actuel et la nouvelle ration (6jours de transition, 2 jours à 75/25, 2 jours à 50/50, 2 jours à 25/75)",transition_alimentaire;activite_physique,2
69e773eeaaba882197212485,EX2,Mocchi,0,Réaliser une transition alimentaire sur une semaine,transition_alimentaire,1
69e773eeaaba882197212485,EX2,Mocchi,0,Etaler la ration journalière en plusieurs repas sur la journée,distribution_repas,1
69e773eeaaba882197212485,EX2,Mocchi,0,Cuire les ingrédients (colin et riz) à l'eau ou à l'autocuiseur (le riz doit être cuit le double de temps de la cuisson indiquée sur le paquet),cuisson,1
69e773eeaaba882197212485,EX2,Mocchi,0,Contrôler et faire un suivi du poids de l'animal (toutes les deux semaines environ),suivi_poids_et_clinique,1
69e773eeaaba882197212485,EX1,Isopp,0,Realiser une transition alimentaire (sur une semaine),transition_alimentaire,1
69e773eeaaba882197212485,EX1,Isopp,0,Etaler la prise de la ration sur la journée,,0
69e773eeaaba882197212485,EX1,Isopp,0,Réaliser un suivi du poids de Isopp (par exemple tous les 15 jours),suivi_poids_et_clinique,1
69e773f336566621a8d7a54d,EX1,Isopp,0,Je recommande cette nouvelle alimentation pour chiens castrés dans le but d’une perte de poids,objectif_poids,1
69e773f336566621a8d7a54d,EX1,Isopp,0,"Je vous conseille de faire une transition alimentaire progressive entre l’ancienne et la nouvelle alimentation de Isopp, en faisant deux repas par jour",transition_alimentaire,1
69e773f336566621a8d7a54d,EX1,Isopp,0,On peut aussi lui proposer une gamelle anti glouton pour qu’il prenne le temps de prendre son repas sans se précipiter et ainsi augmenter le sentiment de satiété,distribution_repas;satiete_appetit,2
69e773f336566621a8d7a54d,EX1,Isopp,0,Je préconise aussi des visites régulières de suivi pour pouvoir suivre l’évolution de son poids et adapter en fonction la ration,suivi_poids_et_clinique,1
69e773f336566621a8d7a54d,EX2,Mochi,0,"Je recommande cette alimentation en ration ménagère pour Mochi dans le but de préserver son poids actuel, avec une transition alimentaire progressive étalée dans le temps",transition_alimentaire,1
69e773f336566621a8d7a54d,EX2,Mochi,0,"Pour la préparation de cette ration, il faut bien cuire le riz blanc à l’eau, environ deux fois le temps de cuisson indiqué",cuisson,1
69e773f336566621a8d7a54d,EX2,Mochi,0,Il faut aussi cuire à la vapeur les courgettes et le blanc de poulet,cuisson,1
69e773f336566621a8d7a54d,EX2,Mochi,0,Il faut bien veiller à ne pas cuire l’huile de colza ni les complètements en minéraux et vitamines car ils risqueraient de perdre leur propriétés nutritives,cuisson;complementation_cmv;justification_clinique,3
69e773f336566621a8d7a54d,EX2,Mochi,0,Je préconise des visites de suivi pour avoir un suivi de l’évolution de son poids,suivi_poids_et_clinique,1
69e7741b36566621a8d7a5cc,EX1,Isopp,0,Réaliser une transition alimentaire petit à petit en mélangeant au fur de plus en pus la nouvelle ration à l'ancienne pour habituer Isopp,transition_alimentaire,1
69e7741b36566621a8d7a5cc,EX1,Isopp,0,Faire un suivi du poids régulier pour contrôler que cette nouvelle ration lui convient,transition_alimentaire;suivi_poids_et_clinique,2
69e7741b36566621a8d7a5cc,EX1,Isopp,0,"Proposer l'alimentation en 2 repas, on peut également lui proposer dans un tapis de fouille ou une gamelle anti-glouton pour ralentir la prise de repas et ainsi limiter son sentiment de faim",distribution_repas;enrichissement_environnement,2
69e7741b36566621a8d7a5cc,EX2,Mochi,0,Cuire les aliments à la vapeur et sans sel,cuisson,1
69e7741b36566621a8d7a5cc,EX2,Mochi,0,Peser les quantités crues,cuisson;suivi_poids_et_clinique,2
69e7741b36566621a8d7a5cc,EX2,Mochi,0,Réaliser un suivi du poids régulier pour vérifier que la ration ménagère lui convient et que son poids reste stable,suivi_poids_et_clinique,1
69e7741b36566621a8d7a5cc,EX2,Mochi,0,Réaliser une transition alimentaire,transition_alimentaire,1
69e7741b36566621a8d7a5cc,EX2,Mochi,0,Proposer les repas en plusieurs fois dans la journée : au moins 3 ou 4 à différents moments de la journée,distribution_repas,1
69e7741b36566621a8d7a5cc,EX2,Mochi,0,Disposer les repas dans des gamelles de jeux pour enrichir son environnement et occuper le chat,activite_physique,1
69e77430856a68218958f513,EX1,Isopp,0,Effectuer un suivi du poids régulier à la clinique avec les ASV pour modifier la ration si besoin,suivi_poids_et_clinique,1
69e77430856a68218958f513,EX1,Isopp,0,Transition alimentaire en 6j,transition_alimentaire,1
69e77430856a68218958f513,EX1,Isopp,0,Utiliser une gamelle anti-glouton,distribution_repas,1
69e77430856a68218958f513,EX1,Isopp,0,Diviser les repas,distribution_repas,1
69e77430856a68218958f513,EX1,Isopp,0,Alimentation sous forme de jeu,activite_physique,1
69e77430856a68218958f513,EX2,Mochi,0,Suivi régulier du poids à la clinique avec les ASV pour modifier la ration si besoin,suivi_poids_et_clinique,1
69e77430856a68218958f513,EX2,Mochi,0,Transition alimentaire en 6 jours,transition_alimentaire,1
69e77430856a68218958f513,EX2,Mochi,0,Cuisson du colin et du riz à l'eau et faire cuire le riz 2 fois plus longtemps que pour nous,cuisson,1
69e77430856a68218958f513,EX2,Mochi,0,Diviser les repas,distribution_repas,1
69e77430856a68218958f513,EX2,Mochi,0,Alimentation sous forme de jeu,activite_physique,1
69e7744baaba8821972125e7,EX1,Isopp,0,"Observation : la ration actuelle couvre 138% des besoin métabolique du chien, ce qui explique la prise de poids",objectif_poids,1
69e7744baaba8821972125e7,EX1,Isopp,0,il faut donc trouver une nouvelle alimentation commerciale couvrant les besoin du chien mais pas plus; ainsi qu'un aliment qui augmente la satiété,satiete_appetit,1
69e7744baaba8821972125e7,EX1,Isopp,0,Donc nous cherchons des croquettes avec une densité calorique plus faible pour ne pas a avoir à diminuer la quantité de croquette donné,,0
69e7744baaba8821972125e7,EX1,Isopp,0,Nous recommandons également de diviser la prise de la nourriture en 2 temps (le matin et le soir et d'utiliser des jouer afin que le chien prenne plus de temps pour manger et ainsi atteigne la satiété,distribution_repas;activite_physique;satiete_appetit;justification_clinique,4
69e7744baaba8821972125e7,EX1,Isopp,0,on peut se focaliser sur les croquettes sterilisé pour diminuer la densité energétique,,0
69e7744baaba8821972125e7,EX1,Isopp,0,"sur 44, le royal canin etait le 7 eme plus dense énergétiquement",,0
69e7744baaba8821972125e7,EX1,Isopp,0,nous voulons des croquettes qui fasse ressentir la satiété donc des croquettes avec quand meme beaucoup de protéine,satiete_appetit,1
69e7744baaba8821972125e7,EX1,Isopp,0,j'ai choisi de mettre 275g de croquette (divisé en 2 repas) de stérilisé adult small virbac (c'est des petites croquettes c'est pas génial pour les dents....),distribution_repas,1
69e7744baaba8821972125e7,EX1,Isopp,0,on peut également compléter la ration avec de l'aliment humide moins dense energetiquement et pouvent permettre d'atteindre la satiété,satiete_appetit;justification_clinique,2
69e7744baaba8821972125e7,EX1,Isopp,0,(si je voulais mettre de l'aliment humide il aurait fallu que ce soit de la même marque mais je n'ai pas trouvé et je n'ai plus le temps),,0
69e7744baaba8821972125e7,EX1,Isopp,0,Faire une transition avec les nouvelles croquettes sur 6 jours en diminuant petit à petit les ancienne et en augmentant petit à petit les nouvelles,transition_alimentaire,1
69e7744baaba8821972125e7,EX1,Isopp,0,Vérifier dans le mois qui arrive la bonne prise de nourriture et l'état moral et physique du chien,,0
69e7744baaba8821972125e7,EX1,Isopp,0,"Revenir dans 1 mois, puis régulièrment, pour réaliser un suivit du poids du chien et ajuster la quantité de croquette si perte de poids exessive par exemple",objectif_poids,1
69e7746436566621a8d7a71c,EX1,Isopp,0,Possibilité d’ajout de courgette bien cuite si le chien a encore faim avec 340g de ration,cuisson,1
69e77464aaba882197212657,EX1,Isopp,0,Effectuer une transition alimentaire sur une semaine. Fractionner les repas,transition_alimentaire;distribution_repas,2
69e77464aaba882197212657,EX1,Isopp,0,"Faire un suivi de poids toutes les semaines, avec des rdv de suivi toutes les deux semaines",suivi_poids_et_clinique,1
69e77464aaba882197212657,EX2,Mochi,0,Cuire la viande et le riz à l'eau et cuire les haricots à la vapeur,cuisson,1
69e77464aaba882197212657,EX2,Mochi,0,Veiller à ce que le chat ne fasse pas de tri,,0
69e77464aaba882197212657,EX2,Mochi,0,Fractionner les repas,distribution_repas,1
69e77464aaba882197212657,EX2,Mochi,0,Effectuer un suivi de poids dans 2 semaines pour s'assurer que la ration correspond au chat,suivi_poids_et_clinique,1
69e77464aaba882197212657,EX2,Mochi,0,Vérifier que le chat s'hydrate bien,,0
69e77494856a68218958f6c3,EX1,Isopp,0,On remarque que les croquettes d'Isopp lui apporte trop d'énergie et que le taux de protéines est un peu bas,,0
69e77494856a68218958f6c3,EX1,Isopp,0,On va chercher à diminuer la densité énergétique des croquettes et augmenter le taux de protéines pour améliorer la satiété,satiete_appetit,1
69e77494856a68218958f6c3,EX1,Isopp,0,"Pour cela, on conseille de :",,0
69e77494856a68218958f6c3,EX1,Isopp,0,donner les croquettes Satiety de chez Royal Canin avec 375 g/jour,,0
69e77494856a68218958f6c3,EX1,Isopp,0,faire une transition alimentaire sur 6 jours,transition_alimentaire,1
69e77494856a68218958f6c3,EX1,Isopp,0,répartir en 3 repas par jour,distribution_repas,1
69e77494856a68218958f6c3,EX2,Mochi,0,"Voir la ration ménagère avec les quantités dans ""Rations""",,0
69e77494856a68218958f6c3,EX2,Mochi,0,Conseils :,,0
69e77494856a68218958f6c3,EX2,Mochi,0,"réaliser une cuisson des aliments à l'eau (riz, haricots verts et colin)",cuisson,1
69e77494856a68218958f6c3,EX2,Mochi,0,cuire le riz 2 fois plus longtemps que pour les humains,cuisson,1
69e77494856a68218958f6c3,EX2,Mochi,0,répartir la ration en plusieurs repas par jour (2 ou 3),distribution_repas,1
69e7749f36566621a8d7a836,EX1,Isopp,0,"nouvelles croquettes plus riches en protéines, plus rassasiantes, et réduire la portion se limiter à 230 gr/jour réaliser la transition sur une une semaine minium",transition_alimentaire,1
69e7749f36566621a8d7a836,EX2,MOCHI ,0,"Faire cuire tout les aliments, bien faire cuire le riz",cuisson,1
69e774bd856a68218958f76e,EX1,Isopp,0,Transition alimentaire à réaliser au fur et à mesure,transition_alimentaire,1
69e774bd856a68218958f76e,EX1,Isopp,0,sur l'espace d'une semaine,,0
69e774bd856a68218958f76e,EX1,Isopp,0,"Donner les nouvelles croquettes à la main au début ou comme des friandises, puis faire un mélange dans la gamelle avec les croquettes acuelles (respecter les 300g), jusqu'à mettre 300g que des nouvelles croquettes",,0
69e774bd856a68218958f76e,EX1,Isopp,0,Croquettes à fournir dans des gamelles antigloutons et/ou jeux afin que la prise alimentaire soit plus lente et donc qu'Isopp ait le sentiment de satiété,activite_physique;satiete_appetit,2
69e774bd856a68218958f76e,EX2,Mochi,0,Croquettes adaptés aux chats adultes stérilisés,,0
69e774d9856a68218958f7ff,EX1,Isopp,0,Faire une transition alimentaire,transition_alimentaire,1
69e774d9856a68218958f7ff,EX1,Isopp,0,Faire un suivi du poids toutes les 2 semaines,suivi_poids_et_clinique,1
69e774d9856a68218958f7ff,EX2,Mochi,0,Bien faire cuire le riz (2 fois le temps indiqué pour nous),cuisson,1
69e774d9856a68218958f7ff,EX2,Mochi,0,Faire une transition alimentaire,transition_alimentaire,1
69e774d9856a68218958f7ff,EX2,Mochi,0,Faire un suivi du poids toutes les 2 semaines,suivi_poids_et_clinique,1
69e774da36566621a8d7a94d,EX1,Isopp,0,"faire un suivi de l'animal ainsi que de son poids, transition alimentaire de 6 jours, facilitation sociale, diviser en plusieurs petits repas, gamelle anti-glouton",transition_alimentaire;distribution_repas;suivi_poids_et_clinique,3
69e774da36566621a8d7a94d,EX2,Mochi,0,"faire un suivi de l'animal et de son poids, faire une transition alimentaire de 6 jours, diviser en plusieurs petits repas",transition_alimentaire;distribution_repas;suivi_poids_et_clinique,3
69e774da36566621a8d7a94d,EX2,Mochi,0,"conseils de cuisson : faire cuire à l'eau le poulet et le riz (faire cuire le riz 2 fois plus longtemps que pour un humain), faire cuire les haricots à la vapeur",cuisson,1
69e774ec36566621a8d7aa01,EX1,Isopp,0,Plan de perte de poids : faire une transition alimentaire sur une semaine entre la ration actuelle (Royal Canin Adult) et la nouvelle ration proposée (Neutered Adult Large Dog),transition_alimentaire;objectif_poids,2
69e774ec36566621a8d7aa01,EX1,Isopp,0,Diviser la ration journalière en trois repas pour limiter la faim,distribution_repas,1
69e774ec36566621a8d7aa01,EX1,Isopp,0,"Réaliser un suivi du poids une fois par semaine si présence d'une balance au domicile, sinon venir à la clinique pour la pesée",suivi_poids_et_clinique,1
69e774ec36566621a8d7aa01,EX2,Mochi,0,Peser les aliments crus (avant cuisson),cuisson;suivi_poids_et_clinique;ordre_ingredients,3
69e774ec36566621a8d7aa01,EX2,Mochi,0,"Cuire à l'eau les haricots, le poisson et le riz",cuisson,1
69e774ec36566621a8d7aa01,EX2,Mochi,0,Le riz doit être cuit deux fois plus longtemps que pour une ration destinée à l'Homme,cuisson,1
69e774ec36566621a8d7aa01,EX2,Mochi,0,"Diviser la ration en 3-4 repas par jour et placer dans un bol posé à des endroits différents, pour stimuler la recherche des aliments par Mochi (ne pas laisser moisir)",distribution_repas,1
69e774ec36566621a8d7aa01,EX2,Mochi,0,Faire un suivi régulier du poids,suivi_poids_et_clinique,1
69e774ef856a68218958f8ee,EX1,Isopp,0,Fractionner les repas,distribution_repas,1
69e774ef856a68218958f8ee,EX1,Isopp,0,Suivi du poid toute des deux semaines,suivi_poids_et_clinique,1
69e774ef856a68218958f8ee,EX1,Isopp,0,transition alimentaire en 6 jours,transition_alimentaire,1
69e774ef856a68218958f8ee,EX1,Isopp,0,Pour augmenter la satiete donner des legumes type haricot vert appertisé (50g) ou courgette (150g),satiete_appetit,1
69e774ef856a68218958f8ee,EX1,Isopp,0,Ralentir la prise alimentaire (jouer type kong/tapis de fouille...),activite_physique;enrichissement_environnement,2
69e774ef856a68218958f8ee,EX1,Isopp,0,si encore trop faim consulter et se pencher sur un aliment encore plus proteiné,,0
69e774ef856a68218958f8ee,EXO2,Mochi,0,2x le temps de cuisson habituel au rice cookeur,cuisson,1
69e774ef856a68218958f8ee,EXO2,Mochi,0,trasktion alimentaire wur 6 jours,,0
